gene_symbol,fdr_bh_adj_p_primary,mean_transloc_primary,n_sg_primary,fdr_bh_adj_p_secondary_reporter,mean_transloc_secondary_reporter,n_sg_secondary_reporter,fdr_bh_adj_p_secondary_antibody,mean_transloc_secondary_antibody,n_sg_secondary_antibody
C9orf89,0.5388681034923098,-0.0001121366745461594,3.0,,,,,,
C9orf9,0.6411455780185701,-0.025302487719298314,2.0,,,,,,
C9orf91,0.8015424069828586,-0.006040827756545949,3.0,,,,,,
C9orf92,0.04478543233538348,-0.007755708968198501,4.0,,,,,,
CA1,0.40751569034361795,-0.01131098459698255,4.0,,,,,,
CA10,0.3491887365121478,0.006639915982733273,4.0,,,,,,
CA11,0.05875255634064866,-0.013909135166288802,4.0,,,,,,
CA12,0.7981373528501412,0.013903505383179174,4.0,,,,,,
CA13,0.6105555039748202,-0.013214406059863845,4.0,,,,,,
CA14,0.9123138862299506,0.007483952277841523,3.0,,,,,,
CA2,0.31049039146168883,-0.020948597063805807,4.0,,,,,,
CA3,0.37320972096931054,0.0018942468466769265,4.0,,,,,,
CA4,0.7092416498995538,-0.015975807300782477,4.0,,,,,,
CA5A,0.6139586669979571,-0.003460414705882417,2.0,,,,,,
CA5B,0.8247608534787814,0.005420588689521128,4.0,,,,,,
CA6,0.18094489678634312,-0.017614569658340885,4.0,,,,,,
CA7,0.8546032565835712,-0.011824095224545368,4.0,,,,,,
CA8,0.9652903976900901,-0.00040829539421281856,4.0,,,,,,
CA9,0.23681212607579483,0.011103826489647502,3.0,,,,,,
CAAP1,0.5194542387416694,-0.022044405159532456,3.0,,,,,,
CAB39,0.05422650449257836,0.04319849875845194,3.0,0.006052748949572507,0.01992325330624409,6.0,0.0006548922140517036,0.0366461672535755,4.0
CAB39L,0.27448668766103645,-0.03394342084700198,4.0,,,,,,
CABIN1,0.009994548651418793,-0.06196104868606173,4.0,0.4792659591388077,-0.01463191806236462,6.0,0.007989307652865017,0.005306653679502343,5.0
CABLES1,0.392773012495085,-0.024221513644397334,4.0,,,,,,
CABLES2,0.4264775644923933,0.005944814256331877,4.0,,,,,,
CABP1,0.6385420383988206,-0.005883776074743907,4.0,,,,,,
CABP2,0.5174860128360965,-0.013530879511143073,3.0,,,,,,
CABP4,0.8343949305165391,0.02250976022735442,3.0,,,,,,
CABP5,0.1014374607875591,0.019069763076797072,4.0,,,,,,
CABP7,0.7508490279324779,-0.01414799036968182,4.0,,,,,,
CABS1,0.7075659483401254,0.0020610584675269626,4.0,,,,,,
CABYR,0.9674752449082409,0.0028806493507863803,4.0,,,,,,
CACFD1,0.8946373977498119,0.0019002473658908238,4.0,,,,,,
CACHD1,0.8608719526067738,0.011942059144515647,4.0,,,,,,
CACNA1A,0.8262138689038877,0.006064349396710006,3.0,,,,,,
CACNA1B,0.2922046889477983,-0.018152852430711065,4.0,,,,,,
CACNA1C,0.813043940747227,-0.007832573823059422,4.0,,,,,,
CACNA1D,0.28093414463276645,-0.014367032384788713,4.0,,,,,,
CACNA1E,0.18954695955209636,-0.009415390752952498,4.0,,,,,,
CACNA1F,0.010240756221700642,-0.0446447817695934,4.0,0.8441704801101442,-0.009652561243122873,5.0,0.5686389328071995,0.004306055899587105,5.0
CACNA1G,0.5044745552599599,-0.022188725268951097,4.0,,,,,,
CACNA1H,0.1723101439706286,-0.023837230982335825,3.0,,,,,,
CACNA1I,0.30842830716052805,-0.040562233294833355,4.0,,,,,,
CACNA1S,0.4880965594657099,-0.00654419560009991,4.0,,,,,,
CACNA2D1,0.859032925136112,-0.0001534750154371725,4.0,,,,,,
CACNA2D2,0.39524061160706514,-0.04560163046251997,4.0,,,,,,
CACNA2D3,0.2610420556749706,-0.015676804688936605,4.0,,,,,,
CACNA2D4,0.8730634130259567,-0.008622578771845489,3.0,,,,,,
CACNB1,0.6950216370583193,-0.010677939215686364,4.0,,,,,,
CACNB2,0.41420683564744243,-0.013783771312910717,4.0,,,,,,
CACNB3,0.8486274908886468,-0.009122991352899382,4.0,,,,,,
CACNB4,0.24266157634522595,-0.028218675475772715,2.0,,,,,,
CACNG1,0.37130015125370636,-0.027036828521256714,4.0,,,,,,
CACNG2,0.2652546898615436,-0.02919494947507462,4.0,,,,,,
CACNG3,0.04292878456115517,0.022018352369348553,3.0,,,,,,
CACNG4,0.872403553812103,-0.004147440961887701,4.0,,,,,,
CACNG5,0.5656198240753784,-0.009001511860866397,4.0,,,,,,
CACNG6,0.9206674138596228,-8.498478295028856e-05,4.0,,,,,,
CACNG7,0.8495177023605125,-0.009588066878201176,4.0,,,,,,
CACNG8,0.21383858307190762,-0.014390427300411488,4.0,,,,,,
CACTIN,0.5846320943245401,0.02492119649122802,1.0,,,,,,
CACUL1,0.6637572315241392,0.02378300017805972,4.0,,,,,,
CACYBP,0.41703500534947535,-0.02942689667998684,4.0,,,,,,
CADM1,0.7229059189961352,-0.008093673781991417,4.0,,,,,,
CADM2,0.966451701580079,-0.009178247136895055,4.0,,,,,,
CADM3,0.5747499666796324,8.392449117917197e-05,4.0,,,,,,
CADM4,0.3716169481634686,0.018421019295270964,4.0,,,,,,
CADPS,0.5182152660879599,-0.01303511282327589,4.0,,,,,,
CADPS2,0.38527525821146813,-0.011632769258024464,4.0,,,,,,
CAGE1,0.2519625443706589,-0.021590926269591065,4.0,,,,,,
CALB1,0.666773910703635,-0.008248922654401226,4.0,,,,,,
CALB2,0.35512677277853233,-0.014688666859264605,4.0,,,,,,
CALCA,0.9127709563923933,-0.011556963850094033,3.0,,,,,,
CALCB,0.2515897392546386,-0.02098450963455159,2.0,,,,,,
CALCOCO1,0.9248390452206284,-0.002516556651908096,3.0,,,,,,
CALCOCO2,0.23439589301074323,0.014111348047655334,4.0,,,,,,
CALCR,0.7820949018776107,-0.0036106017543860057,4.0,,,,,,
CALCRL,0.15825927940255327,-0.013092637314899024,4.0,,,,,,
CALD1,0.11435185366078854,0.016537477788606453,4.0,,,,,,
CALHM1,0.1308710526641575,-0.037625824853720555,4.0,,,,,,
CALHM2,0.775696526383719,-0.0021341185608026564,3.0,,,,,,
CALHM3,0.20271784815699764,0.012655872397377829,4.0,,,,,,
CALHM4,0.7040646938454275,0.014973929479768801,1.0,,,,,,
CALHM5,0.7236709390304243,0.01265578840579706,2.0,,,,,,
CALM1,0.1871862037805588,-0.008750927053371537,6.0,,,,,,
CALM2,0.4852120094162612,0.00560243967376121,3.0,,,,,,
CALM3,0.3931631204321754,-0.00032207619685759487,3.0,,,,,,
CALML3,0.762513528130691,-0.007338416483516521,4.0,,,,,,
CALML4,0.29031224457323423,-0.0033153412218188813,4.0,,,,,,
CALML5,0.5074065568693905,-0.019101225656430805,4.0,,,,,,
CALML6,6.379935418019837e-05,-0.08545280564373903,4.0,0.7856264249378689,-0.0028458489752063547,6.0,0.27554263641331195,0.001121239160812414,6.0
CALN1,0.3943053964111716,-0.01886980060207845,4.0,,,,,,
CALR,0.6014564397018998,0.023813797263941942,4.0,,,,,,
CALR3,0.4587696306395257,0.01936179790300546,4.0,,,,,,
CALU,0.2262280338714337,-0.024155007021622446,4.0,,,,,,
CALY,0.9916660278760812,-0.00395963767609285,4.0,,,,,,
CAMK1,0.556448230842271,-0.004905591783171347,4.0,,,,,,
CAMK1D,0.8690260558185902,-0.014628737532772416,4.0,,,,,,
CAMK1G,0.5255570414571039,0.025639130297817336,4.0,,,,,,
CAMK2A,0.43224161864069144,0.005338829592662946,4.0,,,,,,
CAMK2B,0.8495177023605125,0.01831427198298774,4.0,,,,,,
CAMK2D,0.4325964927981475,-0.004059755520889889,4.0,,,,,,
CAMK2G,0.09081942367606467,-0.04202544227285438,4.0,,,,,,
CAMK2N1,0.2924191843487953,0.014160350399823194,4.0,,,,,,
CAMK2N2,0.7418171109159416,-0.0116413172094108,4.0,,,,,,
CAMK4,0.9059875203777615,-0.005863599849732101,4.0,,,,,,
CAMKK1,0.7022737628593089,0.007952108479980048,4.0,,,,,,
CAMKK2,0.7584630542897225,-0.009947040947288068,3.0,,,,,,
CAMKMT,0.7606398265174338,-0.02037118814174026,4.0,,,,,,
CAMKV,0.5394112578859526,0.010305034910863091,4.0,,,,,,
CAMLG,0.7011767619459182,-0.003293374025974046,2.0,,,,,,
CAMP,0.4522159657813217,-0.004548225705040311,4.0,,,,,,
CAMSAP1,0.6056769443454788,-0.022131622036718288,4.0,,,,,,
CAMSAP2,0.7490933778126829,-0.01464536465935588,4.0,,,,,,
CAMSAP3,0.5368957217285959,-0.001068681418404734,3.0,,,,,,
CAMTA1,0.9455629705105694,0.006265042964936891,4.0,,,,,,
CAMTA2,0.8684255260453241,-0.010791704499848002,3.0,,,,,,
CAND1,0.877911344259544,0.020323509090909037,2.0,,,,,,
CAND2,0.37162791598937117,-0.03376052764830517,4.0,,,,,,
CANT1,0.6910369456599396,-0.030293041025641076,2.0,,,,,,
CANX,0.27510074245874017,-0.008030472174789607,4.0,,,,,,
CAP1,0.26590980142786763,0.03357720678210674,4.0,,,,,,
CAP2,0.21528922675013812,0.029115545901414984,4.0,,,,,,
CAPG,0.8812545872740852,0.010039166146549138,4.0,,,,,,
CAPN1,0.5115960682220645,-0.03078463786209715,3.0,,,,,,
CAPN10,0.9816224411707447,0.0006088814752580839,4.0,,,,,,
CAPN11,0.3772957314020343,-0.007049445744374553,3.0,,,,,,
CAPN12,0.9741807637556156,0.002952727613919435,4.0,,,,,,
CAPN13,0.4394411314000106,-0.01776899489633176,3.0,,,,,,
CAPN14,0.4627132348778164,-0.002597694107747181,4.0,,,,,,
CAPN15,0.0,-0.07038803730359101,4.0,0.08735922496507588,-0.03551103029639813,6.0,1.0000000859858982e-05,-0.055382491573613184,6.0
CAPN2,0.6371915869663201,-0.021547184366576898,4.0,,,,,,
CAPN3,0.5075592899235245,-0.009417840556852523,4.0,,,,,,
CAPN5,0.601422216733581,-0.0031672852849659616,4.0,,,,,,
CAPN6,0.42695521722385527,-0.0025583001824165345,4.0,,,,,,
CAPN7,0.854805054728066,0.005971921095813124,4.0,,,,,,
CAPN8,0.7226644913607335,-0.013404592118226644,3.0,,,,,,
CAPN9,0.41809725756784005,0.016598454274342048,4.0,,,,,,
CAPNS1,0.4600602968155789,0.013645853466614583,4.0,,,,,,
CAPNS2,0.35170230954853965,-0.01943413297499364,4.0,,,,,,
CAPRIN1,0.7194497907791692,-0.031065989341692787,2.0,,,,,,
CAPRIN2,0.9096600914417721,-0.015280081156534859,4.0,,,,,,
CAPS,0.4704811256934109,0.02836304797249468,3.0,,,,,,
CAPS2,0.3403779877450185,-0.03237560908356125,4.0,,,,,,
CAPSL,0.9686574181000464,0.008912185835835794,4.0,,,,,,
CAPZA1,0.4374714696966881,-0.00985875658104476,4.0,,,,,,
CAPZA2,0.337495996260454,0.004407274998204375,4.0,,,,,,
CAPZA3,0.49657954692742867,0.017929802675964775,4.0,,,,,,
CAPZB,0.9693187498347701,0.006066157951482435,2.0,,,,,,
CARD10,0.04072800132770005,-0.051005411988012006,4.0,,,,,,
CARD11,0.3632822233551348,-0.003255808463147431,4.0,,,,,,
CARD14,0.2962024739745736,-0.04279597897916039,4.0,,,,,,
CARD16,0.15989268335618212,-0.011396374575742224,4.0,,,,,,
CARD17,0.1357706065012966,-0.02512842140842127,4.0,,,,,,
CARD18,0.16901589282705226,-0.025972136064582173,4.0,,,,,,
CARD19,0.9013676267837742,0.0051760306569343,1.0,,,,,,
CARD6,0.49580128719651034,-0.014450169479158686,4.0,,,,,,
CARD8,0.33961493427203243,0.011164330460973237,4.0,,,,,,
CARD9,0.6145443850205485,-0.010420799967688443,3.0,,,,,,
CARF,0.8163612729779929,-0.002915942954513559,4.0,,,,,,
CARHSP1,0.6229095896391833,-0.006097403504384467,3.0,,,,,,
CARKD,0.9559201202402008,-0.004294713224827055,2.0,,,,,,
CARM1,0.9816224411707447,0.008415580599647232,3.0,,,,,,
CARMIL1,0.31483045446118313,-0.011706053710416461,3.0,,,,,,
CARMIL2,0.7966620533634973,0.007048143071160973,1.0,,,,,,
CARMIL3,0.9751444063728292,-0.001825350356574309,4.0,,,,,,
CARNMT1,0.05420168018679913,-0.0325111556180763,4.0,,,,,,
CARNS1,0.5822112221663449,-0.0017670510193481953,4.0,,,,,,
CARS,0.9363976315183599,0.014441750326797323,2.0,,,,,,
CARS2,0.893855442269052,0.00895455622435016,2.0,,,,,,
CARTPT,0.7370979058303956,0.013022937252006641,4.0,,,,,,
CASC1,0.12307223860323388,-0.013588755898676716,4.0,,,,,,
CASC10,0.4704811256934109,0.0006951585580233133,4.0,,,,,,
CASC3,0.11655582291973048,-0.023704681146379053,4.0,,,,,,
CASC4,0.03235093966831951,-0.04398307847870705,4.0,,,,,,
CASD1,0.5260382357238228,-0.006683221594512892,4.0,,,,,,
CASK,0.2102529502543831,-0.038521314141414166,4.0,,,,,,
CASKIN1,0.8055385089385668,0.006998909981098659,3.0,,,,,,
CASKIN2,0.14721693699380944,-0.015876407331136932,4.0,,,,,,
CASP1,0.6532156136266735,-0.004895908831376353,4.0,,,,,,
CASP10,0.9717148194766451,-0.006866254682059794,3.0,,,,,,
CASP12,0.656235094447786,-0.0028000004012275186,4.0,,,,,,
CASP14,0.7968337182057875,-0.004822974823960533,4.0,,,,,,
CASP2,0.3804530208208265,-0.029592361656441746,4.0,,,,,,
CASP3,0.5784794522739277,-0.013090993073593139,3.0,,,,,,
CASP4,0.1421566535384851,-0.02532835678619768,4.0,,,,,,
CASP5,0.6895919103413056,-0.02043346967140824,4.0,,,,,,
CASP6,0.7192585409870492,-0.020890742529098644,4.0,,,,,,
CASP7,0.32614890138193775,-0.012300032358063422,4.0,,,,,,
CASP8,0.9081895936573475,-0.005996884558556896,4.0,,,,,,
CASP8AP2,0.18250840858290618,0.0077443845117845175,2.0,,,,,,
CASP9,0.6792016727826199,-0.005689650890983448,4.0,,,,,,
CASQ1,0.5225468178634493,-0.007637084692245414,4.0,,,,,,
CASQ2,0.3523770062621736,0.009114648087370437,4.0,,,,,,
CASR,0.6532156136266735,-0.010305992334080265,3.0,,,,,,
CASS4,0.9140361456954714,-0.0022241384828398493,3.0,,,,,,
CAST,0.770147685938833,-0.010701787596579434,4.0,,,,,,
CASTOR1,0.7081029309067938,-0.0024278938271605124,2.0,,,,,,
CASTOR2,0.046850063763205135,0.04393010527250525,4.0,0.39973144134071975,0.016551434538191544,4.0,0.14900883582180152,0.02202769958608922,4.0
CASTOR3,0.5025331612582244,0.029942370114942517,1.0,,,,,,
CASZ1,0.9722807057503714,-0.00732122636780665,3.0,,,,,,
CAT,0.917532071294729,-0.006653016987179541,4.0,,,,,,
CATIP,0.39610677481767576,-0.008223262027973069,3.0,,,,,,
CATSPER1,0.7695920785285523,-0.027443715789473713,3.0,,,,,,
CATSPER2,0.6832218879231527,-0.014446081171041902,4.0,,,,,,
CATSPER3,0.8398464241303102,-0.013667569959939974,4.0,,,,,,
CATSPER4,0.7458547854765819,-0.01716425841687104,4.0,,,,,,
CATSPERB,0.3621071777539739,-0.004708720852190038,4.0,,,,,,
CATSPERD,0.5993762152464193,-0.004039272664324572,4.0,,,,,,
CATSPERG,0.38086898863393676,-0.015121198714289241,4.0,,,,,,
CATSPERZ,0.49444554857582385,-0.022855711250842178,2.0,,,,,,
CAV1,0.9796430135712197,0.0009367489158253555,4.0,,,,,,
CAV2,0.6888236628984276,-0.008633734057474994,4.0,,,,,,
CAV3,0.3634175597414953,-0.012999517741138883,4.0,,,,,,
CAVIN1,0.21850059031877223,-0.08978569268292691,1.0,0.7602587198685974,-0.0030988650152870335,3.0,0.07623090109890139,-0.0014674988700753796,4.0
CAVIN2,0.7255610855669972,-0.007625733333333364,2.0,,,,,,
CAVIN4,0.27854122252803304,0.002505056074832842,3.0,,,,,,
CBARP,0.005006289308181107,0.05121099506172833,1.0,0.2789948944940767,-0.00900458516908277,6.0,0.18847061774655427,0.015741182803216375,6.0
CBFA2T2,0.8045235349838861,0.005940839832499289,4.0,,,,,,
CBFA2T3,0.39256750920848077,-0.003973465874988453,4.0,,,,,,
CBFB,0.15526109162352272,0.004576589192711585,4.0,,,,,,
CBL,0.5350710932260229,-0.034065375308513286,4.0,,,,,,
CBLB,0.16544855764353206,-0.0268361005767288,4.0,,,,,,
CBLC,0.15795698120331184,0.023496638987134985,4.0,,,,,,
CBLL1,0.31465187618590695,-0.03913896111877604,4.0,,,,,,
CBLN1,0.18583655919666328,-0.023595680456318536,3.0,,,,,,
CBLN2,0.8668387447239914,0.006936612504490135,4.0,,,,,,
CBLN3,0.9570776960913947,0.0020892114437668294,4.0,,,,,,
CBLN4,0.9895701553706409,-0.0015876597112347767,4.0,,,,,,
CBR1,0.2702399324746461,-0.02583888342949709,4.0,,,,,,
CBR3,0.24004592866590277,0.0016219127025933703,4.0,,,,,,
CBR4,0.9936113344175036,-0.0028847092903248384,4.0,,,,,,
CBS,0.6773843244260662,0.013582682945849057,4.0,,,,,,
CBSL,0.3502171691325339,-0.0014001124085192794,4.0,,,,,,
CBWD1,0.46100112479551336,-0.0034612883957768972,4.0,,,,,,
CBWD2,0.4963910114548926,-0.00765631721516649,2.0,,,,,,
CBWD3,0.956518871420253,-0.003136447619047682,1.0,,,,,,
CBWD6,0.3147837713423387,0.03838512454417953,2.0,,,,,,
CBX1,0.7055709586466163,-0.0008886919594067707,4.0,,,,,,
CBX2,0.41809725756784005,0.010842437211032717,4.0,,,,,,
CBX3,0.7708730280051008,0.0027330220493246506,4.0,,,,,,
CBX4,0.6964754186351987,-0.013452163346662676,3.0,,,,,,
CBX5,0.46540039165080066,0.016405943984172233,4.0,,,,,,
CBX6,0.9704382958149862,-0.0076062305847076975,3.0,,,,,,
CBX7,0.5429791153158808,-0.02104136286509761,4.0,,,,,,
CBX8,0.6381819386084338,0.00799593212952929,4.0,,,,,,
CBY1,0.6319379613572964,-0.028833086258913607,4.0,,,,,,
CBY3,0.863543389853692,0.004159297118637949,4.0,,,,,,
CC2D1A,0.8554641199853541,-0.009002101350886754,4.0,,,,,,
CC2D1B,0.4363905324610412,-0.0038893643686015917,4.0,,,,,,
CC2D2A,0.7297373405666302,-0.020574936700178813,4.0,,,,,,
CC2D2B,0.09966962737960353,-0.0364385775591289,3.0,,,,,,
CCAR1,0.16962628292837786,-0.005249435568373026,2.0,,,,,,
CCAR2,0.31844511753383226,0.0026537732703255275,4.0,,,,,,
CCBE1,0.5110700142083595,-0.0194759957303407,4.0,,,,,,
CCBL1,0.0,0.02620953984464927,3.0,,,,,,
CCBL2,0.8416490989038211,0.008318216438356119,1.0,,,,,,
CCDC102A,0.49657954692742867,-0.03619126527613801,3.0,,,,,,
CCDC102B,0.19695574660350076,-0.02339257269962357,4.0,,,,,,
CCDC103,0.9770470269359248,0.002509428561978423,4.0,,,,,,
CCDC105,0.030650138184314044,-0.03485922756830023,4.0,,,,,,
CCDC106,0.31207246710468717,-0.009128591772534864,4.0,,,,,,
CCDC107,0.8247608534787814,0.014708674247729802,4.0,,,,,,
CCDC108,0.6649512719765469,0.007834422150939971,3.0,,,,,,
CCDC110,0.5954241422274362,-0.02618610629370636,4.0,,,,,,
CCDC112,0.09207082764873967,-0.024425731633279834,4.0,0.045141752602129506,0.0165737055140209,6.0,0.2134524255412977,0.0015956485407863698,6.0
CCDC113,0.9915471824949287,0.006956135577753094,4.0,,,,,,
CCDC114,0.30107474515488286,0.013333969125420207,4.0,,,,,,
CCDC115,0.6264920568470415,0.0021202089663760384,2.0,,,,,,
CCDC116,0.335877833049527,-0.032092397466698355,4.0,,,,,,
CCDC117,0.7075659483401254,-0.017554875601821736,4.0,,,,,,
CCDC12,0.7073259278368063,0.008610204166666632,2.0,,,,,,
CCDC120,0.46673750223818744,-0.021865669769818467,3.0,,,,,,
CCDC121,0.7632065627953329,0.010975402836549575,4.0,,,,,,
CCDC122,0.4163251704312444,0.000935618321666202,4.0,,,,,,
CCDC124,0.8069942704000339,0.014618009843230376,4.0,,,,,,
CCDC125,0.5249348915157397,-0.02243332584248896,4.0,,,,,,
CCDC126,0.881293127426198,-0.0022367996051562604,4.0,,,,,,
CCDC127,0.3725746819768904,0.009327139696756397,4.0,,,,,,
CCDC129,0.9226446559342008,0.006251373688358073,4.0,,,,,,
CCDC13,0.19534806944110078,0.029288190837539998,3.0,,,,,,
CCDC130,0.0,-0.049617947945205555,2.0,0.36344586261460327,-0.02774277436963766,5.0,0.8252288239311237,-0.0012522350665217365,6.0
CCDC132,0.0869098517245602,-0.030050134532734595,3.0,,,,,,
CCDC134,0.5790372969163016,-0.008557168586216224,4.0,,,,,,
CCDC136,0.3036568888422347,0.022315360334940054,4.0,,,,,,
CCDC137,0.6370530083324816,-0.0015848133264871934,3.0,,,,,,
CCDC138,0.8296969421587547,-0.013283300859164472,4.0,,,,,,
CCDC14,0.7855074182598035,-0.006273671968116967,3.0,,,,,,
CCDC140,0.563226938055,-0.0223355818181818,2.0,,,,,,
CCDC141,0.3329150574282281,-0.004912318390567898,4.0,,,,,,
CCDC142,0.597565572717118,-0.014601094083694102,3.0,,,,,,
CCDC144A,0.6132670440115203,-0.024716836155371492,4.0,,,,,,
CCDC144NL,0.5764920609453102,0.019074049700721844,4.0,,,,,,
CCDC146,0.4725320897527849,0.011221201723929078,4.0,,,,,,
CCDC148,0.5548709371740598,0.005653959540545542,4.0,,,,,,
CCDC149,0.5470271671253155,0.010293433808257313,4.0,,,,,,
CCDC15,0.04884422947692383,-0.027658253225348126,4.0,,,,,,
CCDC150,0.3476326770441659,-0.017601082474440456,4.0,,,,,,
CCDC151,0.8633870644143039,-0.0032061421017332667,4.0,,,,,,
CCDC152,0.9174519084338444,0.0065342427058315165,3.0,,,,,,
CCDC153,0.08633638312957165,-0.03632770902320627,4.0,,,,,,
CCDC154,0.28285522032515253,0.007437524076493571,4.0,,,,,,
CCDC155,0.8269399767146332,-0.014787913875792128,4.0,,,,,,
CCDC157,0.6920691458762062,-0.013055494397956828,4.0,,,,,,
CCDC158,0.3334821648061443,-0.0018657535283442394,4.0,,,,,,
CCDC159,0.09897636286837468,-0.006696568197484269,4.0,,,,,,
CCDC160,0.6568212746326202,-0.009274701571166496,4.0,,,,,,
CCDC163,0.11747851589375616,-0.017210517464377087,4.0,,,,,,
CCDC166,0.8310047733385768,0.016714534731934683,2.0,,,,,,
CCDC167,0.42040095603520156,0.007675292653725028,4.0,,,,,,
CCDC168,0.3495021453550095,-0.016167087666381898,4.0,,,,,,
CCDC169,0.47868193941473325,0.008192167815208533,4.0,,,,,,
CCDC169-SOHLH2,0.9134930013658492,0.0034945308246990135,4.0,,,,,,
CCDC17,0.9990217495622291,-0.0017837803134950966,4.0,,,,,,
CCDC170,0.983820736155996,-0.004600566488849351,4.0,,,,,,
CCDC171,0.1896342866973269,-0.03669383752866339,4.0,,,,,,
CCDC172,0.4285036496350363,0.00689245649215427,4.0,,,,,,
CCDC173,0.3409619018213243,-0.03065672589349038,4.0,,,,,,
CCDC174,0.38132271603519236,0.002757523040492503,2.0,,,,,,
CCDC175,0.5181695354869135,-0.006183158748260597,4.0,,,,,,
CCDC177,0.2030138125445844,-0.004920474129805585,4.0,,,,,,
CCDC178,0.6204083474383192,-0.008986821931375547,3.0,,,,,,
CCDC179,0.9813730463917264,-0.0056756301110838115,4.0,,,,,,
CCDC18,0.5431489805338218,-0.012665023726474243,4.0,,,,,,
CCDC180,0.7405248349794532,-0.018110368695330455,4.0,,,,,,
CCDC181,0.2234495217947095,0.03267994878240375,4.0,,,,,,
CCDC182,0.5394112578859526,0.024889457864366984,4.0,,,,,,
CCDC183,0.5685625719430032,-0.011392171062205896,4.0,,,,,,
CCDC184,0.5846671490627139,-0.003586801633138686,4.0,,,,,,
CCDC185,0.9252986438865931,0.008615298657274851,4.0,,,,,,
CCDC186,0.9914354808853524,-0.0059973419530162395,4.0,,,,,,
CCDC188,0.8630025820194562,-0.01665533671720508,2.0,,,,,,
CCDC189,0.6205881819313398,0.033508416861637746,2.0,,,,,,
CCDC190,0.4975318373433905,-0.00593423168316839,2.0,,,,,,
CCDC191,0.0667474570206446,-0.04906884149236862,2.0,,,,,,
CCDC192,0.6207333011492453,-0.009223274026893135,3.0,,,,,,
CCDC194,0.9867105445444648,0.006339009482947221,4.0,,,,,,
CCDC196,0.8409931341605243,0.0007401214735197914,4.0,,,,,,
CCDC197,0.9771510614984986,-0.004204688213206388,4.0,,,,,,
CCDC198,0.723841274635657,-0.01631571932773124,1.0,,,,,,
CCDC22,0.014140943745512993,-0.036784614514165793,4.0,,,,,,
CCDC23,0.552949576972431,0.009518284457482047,4.0,,,,,,
CCDC24,0.471869093270048,0.032149265231116365,4.0,,,,,,
CCDC25,0.30107474515488286,0.019807702791440045,4.0,,,,,,
CCDC27,0.9176292901962619,-0.010751792642213981,3.0,,,,,,
CCDC28A,0.718090332375049,-0.004643163695603188,3.0,,,,,,
CCDC28B,0.9206561419470197,0.012385628233805412,4.0,,,,,,
CCDC3,0.8252841253261496,-0.004153863882045321,4.0,,,,,,
CCDC30,0.48224488981084707,0.00139062253512298,4.0,,,,,,
CCDC32,0.647687939014239,0.010186984912701546,2.0,,,,,,
CCDC33,0.40653695618534075,0.009014243844503242,4.0,,,,,,
CCDC34,0.24534394448312563,0.013785413961440321,4.0,,,,,,
CCDC36,0.8538949469216355,-0.015343900297088561,3.0,,,,,,
CCDC38,0.9042926278496771,-0.008392171800951583,3.0,,,,,,
CCDC39,0.043082326308908965,-0.029435025379565036,4.0,,,,,,
CCDC40,0.45271412152626717,-0.022935455932050264,4.0,,,,,,
CCDC42,0.41422787444842357,-0.0021084307898260025,3.0,,,,,,
CCDC42B,0.9916660278760812,-0.00010923673469393675,1.0,,,,,,
CCDC43,0.7215179193753183,0.00531818041515912,4.0,,,,,,
